Year,Nationality code,Sex,Age group,Immigrant count,Predictions_rnn_agg,Lower limit_agg,Upper limit_agg
2016,ROU,Both,25 - 34,7241,7316,6053,9079
2016,ROU,Both,35 - 44,4973,5245,3641,5516
2016,ROU,Both,45 - 54,2886,3110,2632,4013
2016,ROU,Both,55 - 64,1532,1659,1327,2052
2016,ROU,Both,65+,639,738,480,759
2016,ROU,Both,All,28629,32979,24565,35890
2016,ROU,Females,0 - 14,2302,2260,1739,2674
2016,PRT,Females,65+,139,130,87,144
2016,PRY,Males,65+,31,21,17,29
2016,PAK,Both,65+,59,58,48,80
2016,PRY,Males,45 - 54,106,104,79,131
2016,NIC,Females,25 - 34,1056,1218,962,1497
2016,NIC,Females,35 - 44,524,627,466,737
2016,NIC,Females,45 - 54,199,227,167,270
2016,NIC,Females,55 - 64,69,55,44,73
2016,NIC,Females,65+,20,17,15,26
2016,NIC,Females,All,3082,3702,2790,4250
2016,NIC,Males,0 - 14,249,174,144,234
2016,NIC,Females,15 - 24,934,826,638,1002
2016,NIC,Males,15 - 24,325,258,217,349
2016,NIC,Males,35 - 44,114,139,105,173
2016,NIC,Males,45 - 54,34,39,29,50
2016,NIC,Males,55 - 64,9,9,9,16
2016,NIC,Males,65+,8,4,3,6
2016,NIC,Males,All,1029,1103,794,1241
2016,PAK,Both,0 - 14,1404,997,983,1530
2016,PAK,Both,15 - 24,1556,1858,1666,2564
2016,NIC,Males,25 - 34,291,341,249,399
2016,PAK,Both,25 - 34,1887,2115,1761,2708
2016,NIC,Females,0 - 14,279,246,220,353
2016,NIC,Both,65+,27,22,19,32
2016,MAR,Females,65+,621,579,456,722
2016,MAR,Females,All,12910,14786,11195,16596
2016,MAR,Males,0 - 14,2870,3455,3027,4603
2016,MAR,Males,15 - 24,3593,4304,3482,5281
2016,MAR,Males,25 - 34,5514,5207,5037,7583
2016,MAR,Males,35 - 44,2810,2963,2545,3884
2016,MAR,Males,45 - 54,1019,948,954,1485
2016,NIC,Both,All,4110,4374,3437,5213
2016,MAR,Males,55 - 64,581,532,444,702
2016,MAR,Males,All,16802,19885,17631,25917
2016,NIC,Both,0 - 14,528,471,420,666
2016,NIC,Both,15 - 24,1259,1124,902,1407
2016,NIC,Both,25 - 34,1347,1611,1302,2014
2016,NIC,Both,35 - 44,638,806,590,928
2016,NIC,Both,45 - 54,234,255,181,293
2016,NIC,Both,55 - 64,78,62,52,86
2016,MAR,Males,65+,415,366,404,641
2016,PAK,Both,35 - 44,984,1099,821,1282
2016,PAK,Both,45 - 54,368,390,293,468
2016,PAK,Both,55 - 64,116,124,86,141
2016,PRY,Both,45 - 54,518,462,375,596
2016,PRY,Both,55 - 64,300,250,175,282
2016,PRY,Both,65+,128,91,76,126
2016,PRY,Both,All,7169,6414,4944,7445
2016,PRY,Females,0 - 14,555,517,390,620
2016,PRY,Females,15 - 24,1354,1138,888,1385
2016,PRY,Females,25 - 34,1324,1142,919,1432
2016,PRY,Both,35 - 44,891,806,713,1117
2016,PRY,Females,35 - 44,611,537,447,708
2016,PRY,Females,55 - 64,252,196,147,239
2016,PRY,Females,65+,97,81,63,104
2016,PRY,Females,All,4605,4253,3020,4592
2016,PRY,Males,0 - 14,541,381,352,560
2016,PRY,Males,15 - 24,790,662,560,882
2016,PRY,Males,25 - 34,768,717,627,986
2016,PRY,Males,35 - 44,280,232,201,324
2016,PRY,Females,45 - 54,412,327,290,463
2016,PRY,Both,25 - 34,2092,1888,1729,2659
2016,PRY,Both,15 - 24,2144,1886,1543,2379
2016,PRY,Both,0 - 14,1095,896,678,1063
2016,PAK,Both,All,6371,6013,6439,9647
2016,PAK,Females,0 - 14,601,267,343,547
2016,PAK,Females,15 - 24,383,550,505,798
2016,PAK,Females,25 - 34,689,589,522,824
2016,PAK,Females,35 - 44,371,293,229,368
2016,PAK,Females,45 - 54,132,119,75,123
2016,PAK,Females,55 - 64,25,36,24,40
2016,PAK,Females,65+,28,21,16,27
2016,PAK,Females,All,2227,2118,1845,2834
2016,PAK,Males,0 - 14,804,686,699,1095
2016,PAK,Males,15 - 24,1173,1288,1186,1838
2016,PAK,Males,25 - 34,1197,1379,1136,1762
2016,PAK,Males,35 - 44,613,753,525,828
2016,PAK,Males,45 - 54,235,240,197,318
2016,PAK,Males,55 - 64,91,71,44,74
2016,PAK,Males,65+,31,29,22,38
2016,PAK,Males,All,4143,3843,4352,6570
2016,PRY,Males,55 - 64,47,46,39,65
2016,RUS,Both,65+,309,293,229,368
2016,VEN,Males,All,8074,7772,6527,9776
2016,RUS,Females,0 - 14,601,662,637,1001
2016,GBR,Females,All,8568,8690,7850,11716
2016,GBR,Males,0 - 14,976,986,701,1099
2016,GBR,Males,15 - 24,621,656,563,887
2016,GBR,Males,25 - 34,1252,1303,959,1493
2016,GBR,Males,35 - 44,1235,1164,827,1291
2016,GBR,Males,45 - 54,1653,1467,1074,1668
2016,GBR,Males,55 - 64,2172,2135,1630,2510
2016,GBR,Females,65+,1335,1767,1281,1983
2016,GBR,Males,65+,2071,1857,1389,2146
2016,USA,Both,0 - 14,995,1058,857,1338
2016,USA,Both,15 - 24,1580,1798,1412,2180
2016,USA,Both,25 - 34,1425,1459,1194,1850
2016,USA,Both,35 - 44,672,695,609,957
2016,USA,Both,45 - 54,513,452,414,656
2016,USA,Both,55 - 64,373,422,365,580
2016,USA,Both,65+,360,366,288,460
2016,GBR,Males,All,9981,9852,8554,12746
2016,USA,Both,All,5918,6431,5149,7748
2016,GBR,Females,55 - 64,1917,1934,1540,2375
2016,GBR,Females,35 - 44,1006,889,800,1250
2016,UKR,Males,35 - 44,525,568,522,823
2016,UKR,Males,45 - 54,304,290,223,358
2016,UKR,Males,55 - 64,135,123,107,175
2016,UKR,Males,65+,46,63,51,85
2016,UKR,Males,All,2975,3109,2516,3840
2016,GBR,Both,0 - 14,1886,1650,1356,2096
2016,GBR,Both,15 - 24,1404,1378,1108,1720
2016,GBR,Females,45 - 54,1432,1204,991,1542
2016,GBR,Both,25 - 34,2438,2400,1848,2839
2016,GBR,Both,45 - 54,3085,2737,2130,3262
2016,GBR,Both,55 - 64,4089,3971,3259,4948
2016,GBR,Both,65+,3407,3342,2754,4196
2016,GBR,Both,All,18549,19278,16178,23819
2016,GBR,Females,0 - 14,910,788,680,1067
2016,GBR,Females,15 - 24,783,679,507,800
2016,GBR,Females,25 - 34,1186,1100,829,1294
2016,GBR,Both,35 - 44,2241,2092,1738,2673
2016,USA,Females,0 - 14,476,550,421,667
2016,USA,Females,15 - 24,1000,1036,722,1131
2016,USA,Females,25 - 34,797,847,613,964
2016,VEN,Females,0 - 14,1556,1577,1059,1646
2016,VEN,Females,15 - 24,1528,1620,1273,1970
2016,VEN,Females,25 - 34,3007,3264,2855,4347
2016,VEN,Females,35 - 44,1707,1627,1402,2166
2016,VEN,Females,45 - 54,958,914,898,1400
2016,VEN,Females,55 - 64,936,906,784,1226
2016,VEN,Females,65+,741,761,536,846
2016,VEN,Both,All,18507,17644,16098,23704
2016,VEN,Females,All,10434,9816,9335,13886
2016,VEN,Males,15 - 24,1326,1271,1169,1813
2016,VEN,Males,25 - 34,2587,2541,2126,3256
2016,VEN,Males,35 - 44,1298,1312,1061,1648
2016,VEN,Males,45 - 54,570,637,476,752
2016,VEN,Males,55 - 64,326,370,339,540
2016,VEN,Males,65+,301,312,257,412
2016,MAR,Females,55 - 64,753,644,491,775
2016,VEN,Males,0 - 14,1665,1510,1180,1830
2016,VEN,Both,65+,1042,1113,803,1256
2016,VEN,Both,55 - 64,1262,1321,1069,1660
2016,VEN,Both,45 - 54,1530,1516,1432,2212
2016,USA,Females,35 - 44,363,358,289,462
2016,USA,Females,45 - 54,228,240,197,318
2016,USA,Females,55 - 64,175,206,190,307
2016,USA,Females,65+,167,176,135,219
2016,USA,Females,All,3206,3518,2600,3965
2016,USA,Males,0 - 14,519,523,450,713
2016,USA,Males,15 - 24,581,746,597,939
2016,USA,Males,25 - 34,628,661,495,781
2016,USA,Males,35 - 44,309,360,282,450
2016,USA,Males,45 - 54,286,221,192,310
2016,USA,Males,55 - 64,196,204,160,259
2016,USA,Males,65+,192,168,126,205
2016,USA,Males,All,2712,2819,2545,3883
2016,VEN,Both,0 - 14,3221,3160,2430,3711
2016,VEN,Both,15 - 24,2854,2793,2505,3825
2016,VEN,Both,25 - 34,5594,5404,4845,7299
2016,VEN,Both,35 - 44,3004,2809,2688,4098
2016,UKR,Males,25 - 34,783,731,718,1124
2016,UKR,Males,15 - 24,600,544,490,775
2016,UKR,Males,0 - 14,582,831,536,845
2016,UKR,Females,All,3900,4181,3278,4977
2016,RUS,Females,15 - 24,528,510,468,740
2016,RUS,Females,25 - 34,986,920,798,1247
2016,RUS,Females,35 - 44,711,782,564,888
2016,RUS,Females,45 - 54,486,556,455,720
2016,RUS,Females,55 - 64,364,398,285,456
2016,RUS,Females,65+,217,194,147,238
2016,RUS,Females,All,3892,4474,3158,4798
2016,RUS,Males,0 - 14,602,631,642,1008
2016,RUS,Males,15 - 24,265,309,264,423
2016,RUS,Males,25 - 34,376,459,338,539
2016,RUS,Males,35 - 44,431,513,390,619
2016,RUS,Males,45 - 54,367,400,290,463
2016,RUS,Males,55 - 64,209,201,168,272
2016,RUS,Males,65+,92,92,74,121
2016,RUS,Males,All,2344,2813,2186,3346
2016,RUS,Both,All,6236,7483,5279,7940
2016,UKR,Both,0 - 14,1147,1620,1099,1707
2016,UKR,Both,15 - 24,1317,1335,1202,1864
2016,UKR,Both,25 - 34,1787,1792,1432,2211
2016,UKR,Both,35 - 44,1192,1205,1041,1618
2016,UKR,Both,45 - 54,767,720,656,1030
2016,UKR,Both,55 - 64,466,383,344,548
2016,UKR,Both,65+,200,236,172,278
2016,UKR,Females,0 - 14,564,767,613,964
2016,UKR,Females,15 - 24,717,841,591,929
2016,UKR,Females,25 - 34,1003,1105,822,1284
2016,UKR,Females,35 - 44,668,639,553,871
2016,UKR,Females,45 - 54,462,446,389,617
2016,UKR,Females,55 - 64,330,263,229,368
2016,UKR,Females,65+,155,184,140,228
2016,UKR,Both,All,6876,7174,6521,9767
2016,MAR,Females,45 - 54,826,984,729,1142
2016,MAR,Females,35 - 44,1655,2199,1684,2591
2016,MAR,Females,25 - 34,3575,3927,3773,5712
2016,CHN,Both,65+,252,262,194,313
2016,CHN,Both,All,10215,10728,8399,12520
2016,CHN,Females,0 - 14,846,707,696,1092
2016,CHN,Females,15 - 24,1758,1553,1388,2144
2016,CHN,Females,25 - 34,1269,1134,1040,1617
2016,CHN,Females,35 - 44,796,843,647,1016
2016,CHN,Females,45 - 54,499,508,399,633
2016,CHN,Both,55 - 64,426,392,320,511
2016,CHN,Females,55 - 64,246,235,190,306
2016,CHN,Females,All,5547,5571,4467,6740
2016,CHN,Males,0 - 14,1103,951,827,1293
2016,CHN,Males,15 - 24,1264,1348,1075,1670
2016,CHN,Males,25 - 34,883,1089,774,1211
2016,CHN,Males,35 - 44,674,757,591,930
2016,CHN,Males,45 - 54,444,351,296,474
2016,CHN,Males,55 - 64,180,150,114,186
2016,CHN,Females,65+,131,146,110,179
2016,CHN,Males,65+,120,95,89,146
2016,CHN,Both,45 - 54,944,938,755,1181
2016,CHN,Both,25 - 34,2153,2526,1741,2678
2016,BGR,Females,25 - 34,549,571,438,693
2016,BGR,Females,35 - 44,496,404,381,605
2016,BGR,Females,45 - 54,309,320,250,401
2016,BGR,Females,55 - 64,215,187,170,275
2016,BGR,Females,65+,169,133,100,165
2016,BGR,Females,All,2610,2505,2135,3270
2016,BGR,Males,0 - 14,412,438,342,545
2016,CHN,Both,35 - 44,1469,1757,1251,1937
2016,BGR,Males,15 - 24,445,429,396,629
2016,BGR,Males,35 - 44,537,495,401,637
2016,BGR,Males,45 - 54,318,332,238,381
2016,BGR,Males,55 - 64,163,153,107,175
2016,BGR,Males,65+,75,68,50,83
2016,BGR,Males,All,2539,2339,2231,3413
2016,CHN,Both,0 - 14,1949,1795,1516,2339
2016,CHN,Both,15 - 24,3022,3099,2414,3688
2016,BGR,Males,25 - 34,589,578,458,725
2016,CHN,Males,All,4668,4797,3663,5550
2016,COL,Both,0 - 14,3189,2926,2131,3263
2016,COL,Both,15 - 24,4750,5083,3772,5711
2016,COL,Males,All,9613,8717,6677,9997
2016,CUB,Both,0 - 14,597,566,461,729
2016,CUB,Both,15 - 24,900,793,761,1191
2016,CUB,Both,25 - 34,1555,1518,1356,2096
2016,CUB,Both,35 - 44,867,991,828,1294
2016,CUB,Both,45 - 54,917,898,659,1034
2016,CUB,Both,55 - 64,545,537,440,696
2016,COL,Males,65+,300,197,184,296
2016,CUB,Both,65+,490,438,379,602
2016,CUB,Females,0 - 14,302,290,239,384
2016,CUB,Females,15 - 24,470,493,422,669
2016,CUB,Females,25 - 34,778,831,624,981
2016,CUB,Females,35 - 44,463,531,398,632
2016,CUB,Females,45 - 54,539,471,348,554
2016,CUB,Females,55 - 64,362,318,285,455
2016,CUB,Females,65+,323,280,258,413
2016,CUB,Both,All,5871,5862,4953,7458
2016,COL,Males,55 - 64,325,345,252,404
2016,COL,Males,45 - 54,693,716,529,835
2016,COL,Males,35 - 44,1391,1335,1059,1645
2016,COL,Both,25 - 34,6542,6597,4967,7479
2016,COL,Both,35 - 44,3395,3075,2508,3828
2016,COL,Both,45 - 54,2184,1863,1448,2236
2016,COL,Both,55 - 64,1364,1109,918,1430
2016,COL,Both,65+,1171,756,650,1021
2016,COL,Both,All,22594,21344,15063,22207
2016,COL,Females,0 - 14,1567,1359,1078,1675
2016,COL,Females,15 - 24,2452,2544,2098,3215
2016,COL,Females,25 - 34,3556,3828,2837,4320
2016,COL,Females,35 - 44,2004,1710,1351,2089
2016,COL,Females,45 - 54,1491,1084,895,1395
2016,COL,Females,55 - 64,1039,746,628,986
2016,COL,Females,65+,870,573,462,731
2016,COL,Females,All,12981,12889,9186,13669
2016,COL,Males,0 - 14,1621,1455,1089,1692
2016,COL,Males,15 - 24,2298,2352,1667,2566
2016,COL,Males,25 - 34,2986,2971,2114,3238
2016,BGR,Females,15 - 24,453,515,400,634
2016,CUB,Females,All,3235,3212,2829,4307
2016,BGR,Females,0 - 14,420,409,378,600
2016,BGR,Both,65+,243,218,153,248
2016,DZA,Males,55 - 64,138,178,112,184
2016,DZA,Males,65+,81,88,58,96
2016,DZA,Males,All,2542,3123,2192,3355
2016,ARG,Both,0 - 14,908,768,701,1099
2016,ARG,Both,15 - 24,1067,979,780,1220
2016,ARG,Both,25 - 34,1917,1981,1532,2362
2016,ARG,Both,35 - 44,1113,978,791,1237
2016,DZA,Males,45 - 54,365,308,247,395
2016,ARG,Both,45 - 54,510,460,402,638
2016,ARG,Both,65+,471,452,350,556
2016,ARG,Both,All,6352,5717,5121,7707
2016,ARG,Females,0 - 14,485,438,397,630
2016,ARG,Females,15 - 24,547,494,395,627
2016,ARG,Females,25 - 34,1015,1082,770,1204
2016,ARG,Females,35 - 44,557,479,361,574
2016,ARG,Females,45 - 54,262,234,193,311
2016,ARG,Both,55 - 64,368,362,260,417
2016,ARG,Females,55 - 64,235,204,162,263
2016,DZA,Males,35 - 44,487,677,443,702
2016,DZA,Males,15 - 24,413,533,398,631
2016,DZA,Both,15 - 24,678,775,652,1023
2016,DZA,Both,25 - 34,1059,1342,1094,1698
2016,DZA,Both,35 - 44,808,957,717,1124
2016,DZA,Both,45 - 54,562,460,424,672
2016,DZA,Both,55 - 64,254,289,210,337
2016,DZA,Both,65+,156,157,122,200
2016,DZA,Both,All,4434,4875,3960,5989
2016,DZA,Males,25 - 34,557,946,715,1120
2016,DZA,Females,0 - 14,416,371,314,500
2016,DZA,Females,25 - 34,502,500,401,637
2016,DZA,Females,35 - 44,320,328,251,403
2016,DZA,Females,45 - 54,197,181,138,225
2016,DZA,Females,55 - 64,116,119,91,149
2016,DZA,Females,65+,75,73,65,107
2016,DZA,Females,All,1892,1882,1569,2418
2016,DZA,Males,0 - 14,500,593,389,618
2016,DZA,Females,15 - 24,264,339,234,375
2016,ARG,Females,65+,315,305,238,382
2016,ARG,Females,All,3416,3133,2653,4044
2016,ARG,Males,0 - 14,422,396,367,584
2016,BRA,Females,65+,164,155,138,224
2016,BRA,Females,All,5585,5908,4145,6263
2016,BRA,Males,0 - 14,804,753,630,989
2016,BRA,Males,15 - 24,925,922,613,964
2016,BRA,Males,25 - 34,1313,1208,908,1416
2016,BRA,Males,35 - 44,693,625,497,786
2016,BRA,Males,45 - 54,240,208,164,265
2016,BRA,Females,55 - 64,265,263,205,330
2016,BRA,Males,55 - 64,95,80,66,110
2016,BRA,Males,All,4130,3822,3216,4885
2016,BGR,Both,0 - 14,832,816,728,1140
2016,BGR,Both,15 - 24,898,878,810,1266
2016,BGR,Both,25 - 34,1139,1067,938,1461
2016,BGR,Both,35 - 44,1033,884,802,1254
2016,BGR,Both,45 - 54,627,661,521,822
2016,BGR,Both,55 - 64,378,396,291,465
2016,BRA,Males,65+,61,53,38,64
2016,BRA,Females,45 - 54,505,467,338,539
2016,BRA,Females,35 - 44,1146,978,754,1181
2016,BRA,Females,25 - 34,1746,1975,1354,2093
2016,ARG,Males,15 - 24,520,445,426,675
2016,ARG,Males,25 - 34,902,1020,771,1207
2016,ARG,Males,35 - 44,556,531,370,589
2016,ARG,Males,45 - 54,248,238,180,291
2016,ARG,Males,55 - 64,133,145,102,167
2016,ARG,Males,65+,156,154,147,238
2016,ARG,Males,All,2936,2952,2435,3720
2016,BRA,Both,0 - 14,1566,1577,1129,1752
2016,BRA,Both,15 - 24,1922,1908,1460,2254
2016,BRA,Both,25 - 34,3058,3196,2448,3739
2016,BRA,Both,35 - 44,1839,1786,1527,2355
2016,BRA,Both,45 - 54,745,647,612,962
2016,BRA,Both,55 - 64,360,318,267,428
2016,BRA,Both,65+,225,206,163,265
2016,BRA,Both,All,9715,9772,8237,12283
2016,BRA,Females,0 - 14,763,900,611,961
2016,BRA,Females,15 - 24,997,1038,732,1146
2016,BGR,Both,All,5150,4615,4338,6550
2016,CUB,Males,0 - 14,296,286,273,438
2016,DZA,Both,0 - 14,918,917,701,1099
2016,CUB,Males,25 - 34,778,716,594,935
2016,HND,Both,15 - 24,3158,3131,1851,2843
2016,HND,Both,25 - 34,3476,3468,2208,3379
2016,HND,Both,35 - 44,1601,1520,1032,1604
2016,HND,Both,45 - 54,652,553,443,701
2016,HND,Both,55 - 64,231,206,154,250
2016,HND,Both,65+,143,115,88,145
2016,HND,Both,All,10895,9286,7863,11735
2016,HND,Both,0 - 14,1635,1593,1302,2015
2016,HND,Females,0 - 14,828,859,678,1063
2016,HND,Females,25 - 34,2733,2470,1813,2785
2016,HND,Females,35 - 44,1309,1263,748,1171
2016,HND,Females,45 - 54,562,487,348,554
2016,HND,Females,55 - 64,195,175,132,215
2016,HND,Females,65+,98,88,67,110
2016,HND,Females,All,8029,7183,5920,8884
2016,HND,Males,0 - 14,807,665,574,903
2016,HND,Females,15 - 24,2304,2064,1440,2224
2016,CUB,Males,15 - 24,430,375,354,564
2016,DEU,Males,All,3630,3337,2597,3962
2016,DEU,Males,55 - 64,495,557,316,505
2016,DEU,Both,55 - 64,906,1006,673,1056
2016,DEU,Both,65+,1031,1084,849,1325
2016,DEU,Both,All,7253,6143,5433,8167
2016,DEU,Females,0 - 14,348,353,311,496
2016,DEU,Females,15 - 24,673,627,394,625
2016,DEU,Females,25 - 34,796,825,573,903
2016,DEU,Females,35 - 44,465,541,361,575
2016,DEU,Males,65+,571,548,413,655
2016,DEU,Females,45 - 54,470,529,343,546
2016,DEU,Females,65+,460,594,423,671
2016,DEU,Females,All,3623,3524,2752,4193
2016,DEU,Males,0 - 14,386,383,352,561
2016,DEU,Males,15 - 24,401,412,368,585
2016,DEU,Males,25 - 34,697,623,587,924
2016,DEU,Males,35 - 44,468,530,377,599
2016,DEU,Males,45 - 54,612,572,332,529
2016,DEU,Females,55 - 64,411,514,334,532
2016,HND,Males,25 - 34,744,714,525,828
2016,HND,Males,35 - 44,293,291,199,321
2016,HND,Males,45 - 54,89,99,73,120
2016,ITA,Males,25 - 34,3910,4233,3402,5161
2016,ITA,Males,35 - 44,2336,2473,1795,2758
2016,ITA,Males,45 - 54,1341,1313,1008,1568
2016,ITA,Males,55 - 64,682,737,532,840
2016,ITA,Males,65+,666,589,468,740
2016,ITA,Males,All,11938,11896,9963,14803
2016,MAR,Both,0 - 14,5163,5919,4879,7349
2016,ITA,Males,15 - 24,1816,1911,1552,2392
2016,MAR,Both,15 - 24,6777,8321,6408,9601
2016,MAR,Both,35 - 44,4466,5503,4537,6844
2016,MAR,Both,45 - 54,1846,2113,1836,2821
2016,MAR,Both,55 - 64,1335,1216,935,1456
2016,MAR,Both,65+,1037,975,909,1418
2016,MAR,Both,All,29712,35050,30079,43787
2016,MAR,Females,0 - 14,2294,2709,2013,3086
2016,MAR,Females,15 - 24,3184,3669,2536,3871
2016,MAR,Both,25 - 34,9089,8927,9647,14341
2016,ITA,Males,0 - 14,1189,1149,981,1527
2016,ITA,Females,All,9728,9991,7709,11510
2016,ITA,Females,65+,567,573,518,818
2016,HND,Males,55 - 64,36,40,28,48
2016,HND,Males,65+,45,32,19,32
2016,HND,Males,All,2866,2794,2072,3175
2016,ITA,Both,0 - 14,2260,2154,1913,2936
2016,ITA,Both,15 - 24,3694,3362,3061,4654
2016,ITA,Both,25 - 34,7131,7451,6491,9724
2016,ITA,Both,35 - 44,3811,3732,2800,4265
2016,ITA,Both,45 - 54,2218,2078,1691,2602
2016,ITA,Both,55 - 64,1320,1385,1119,1736
2016,ITA,Both,65+,1234,1207,968,1507
2016,ITA,Both,All,21667,20119,17898,26302
2016,ITA,Females,0 - 14,1071,1035,800,1250
2016,ITA,Females,15 - 24,1878,1782,1397,2158
2016,ITA,Females,25 - 34,3221,3404,2842,4328
2016,ITA,Females,35 - 44,1474,1505,1161,1801
2016,ITA,Females,45 - 54,877,791,653,1026
2016,ITA,Females,55 - 64,638,631,524,826
2016,DEU,Both,45 - 54,1082,1032,697,1093
2016,DEU,Both,35 - 44,933,1047,742,1161
2016,HND,Males,15 - 24,853,903,586,922
2016,DEU,Both,15 - 24,1073,988,781,1221
2016,DOM,Males,0 - 14,840,880,708,1109
2016,DOM,Males,15 - 24,1046,1035,856,1335
2016,DOM,Males,25 - 34,866,923,715,1120
2016,DOM,Males,35 - 44,524,547,434,687
2016,DOM,Males,45 - 54,253,229,171,277
2016,DOM,Males,55 - 64,77,89,62,103
2016,DOM,Males,65+,46,49,39,65
2016,DOM,Females,All,4405,4428,3705,5611
2016,DOM,Males,All,3653,4104,3030,4608
2016,ECU,Both,15 - 24,1910,1851,1541,2376
2016,ECU,Both,25 - 34,2090,1841,1559,2403
2016,ECU,Both,35 - 44,937,826,729,1142
2016,ECU,Both,45 - 54,511,435,361,575
2016,ECU,Both,55 - 64,212,212,162,263
2016,ECU,Both,65+,139,175,135,220
2016,ECU,Both,All,6762,6040,5787,8688
2016,ECU,Both,0 - 14,962,950,785,1228
2016,DOM,Females,65+,92,91,69,113
2016,DOM,Females,55 - 64,138,128,103,169
2016,DOM,Females,45 - 54,281,263,254,407
2016,DEU,Both,25 - 34,1493,1308,1180,1829
2016,CUB,Males,45 - 54,377,371,289,462
2016,CUB,Males,55 - 64,183,186,148,241
2016,CUB,Males,65+,167,166,124,203
2016,CUB,Males,All,2636,2587,2358,3603
2016,DOM,Both,0 - 14,1706,1579,1297,2006
2016,DOM,Both,15 - 24,2310,2189,1987,3048
2016,DOM,Both,25 - 34,2064,2037,1729,2660
2016,DOM,Both,35 - 44,1092,1188,981,1526
2016,DOM,Both,45 - 54,535,519,423,671
2016,DOM,Both,55 - 64,215,242,175,284
2016,DOM,Both,65+,138,140,120,196
2016,DOM,Both,All,8058,8321,6970,10427
2016,DOM,Females,0 - 14,866,733,615,968
2016,DOM,Females,15 - 24,1263,1157,1014,1577
2016,DOM,Females,25 - 34,1197,1014,904,1409
2016,DOM,Females,35 - 44,568,572,515,813
2016,ECU,Females,0 - 14,425,437,342,545
2016,ECU,Females,15 - 24,944,827,756,1183
2016,CUB,Males,35 - 44,404,454,375,595
2016,ECU,Females,35 - 44,438,374,323,515
2016,FRA,Females,15 - 24,1060,902,743,1164
2016,FRA,Females,25 - 34,1052,1031,850,1327
2016,FRA,Females,35 - 44,567,571,442,700
2016,FRA,Females,45 - 54,419,409,333,531
2016,FRA,Females,55 - 64,372,498,380,604
2016,ECU,Females,25 - 34,1073,903,808,1263
2016,FRA,Females,All,4550,4492,3848,5824
2016,FRA,Females,0 - 14,633,605,494,780
2016,FRA,Males,0 - 14,661,717,584,919
2016,FRA,Males,25 - 34,1122,1113,929,1448
2016,FRA,Males,35 - 44,790,829,613,963
2016,FRA,Males,45 - 54,533,505,399,634
2016,FRA,Males,55 - 64,504,454,396,628
2016,FRA,Males,65+,488,476,482,762
2016,FRA,Males,All,4788,5470,4005,6056
2016,DEU,Both,0 - 14,734,731,655,1028
2016,FRA,Males,15 - 24,691,815,693,1087
2016,FRA,Both,All,9338,9831,7442,11119
2016,FRA,Females,65+,447,514,406,644
2016,FRA,Both,55 - 64,875,924,849,1325
2016,FRA,Both,65+,935,955,861,1344
2016,ECU,Females,55 - 64,109,111,98,160
2016,ECU,Females,65+,95,106,98,161
2016,ECU,Females,All,3322,3015,2617,3991
2016,ECU,Males,0 - 14,538,580,447,708
2016,ECU,Males,15 - 24,966,1038,745,1167
2016,ECU,Males,25 - 34,1017,978,844,1317
2016,ECU,Males,35 - 44,499,429,403,639
2016,ECU,Females,45 - 54,238,231,183,296
2016,ECU,Males,55 - 64,103,93,77,127
2016,ECU,Males,65+,45,58,48,81
2016,ECU,Males,All,3441,3066,2865,4362
2016,FRA,Both,0 - 14,1295,1304,915,1427
2016,FRA,Both,15 - 24,1752,1635,1397,2158
2016,FRA,Both,25 - 34,2174,2312,1686,2595
2016,FRA,Both,35 - 44,1357,1395,1038,1613
2016,FRA,Both,45 - 54,952,921,722,1131
2016,ECU,Males,45 - 54,273,215,189,304
2017,PER,Males,45 - 54,460,654,527,831
2017,PER,Males,55 - 64,229,276,220,354
2017,PER,Males,65+,331,306,259,414
2017,PER,Males,All,5721,6937,6100,9149
2017,PRT,Both,0 - 14,925,922,822,1284
2017,PRT,Both,15 - 24,1305,1157,1062,1650
2017,PRT,Both,25 - 34,2244,2119,1979,3036
2017,PRT,Both,All,7549,7149,6439,9647
2017,PRT,Both,45 - 54,861,860,859,1341
2017,PRT,Both,55 - 64,426,490,384,610
2017,PRT,Both,65+,300,335,224,361
2017,PRT,Females,0 - 14,431,429,337,537
2017,PRT,Females,15 - 24,627,568,483,763
2017,PRT,Females,25 - 34,1019,897,789,1234
2017,PRT,Females,35 - 44,554,591,546,860
2017,PRT,Both,35 - 44,1488,1598,1411,2179
2017,PER,Males,35 - 44,968,1367,1041,1619
2017,PER,Both,0 - 14,1838,2068,1827,2807
2017,PER,Males,15 - 24,1096,1431,1070,1662
2017,PRT,Females,45 - 54,309,323,298,475
2017,PER,Both,15 - 24,2392,3213,2385,3644
2017,PER,Both,25 - 34,4073,5028,3612,5474
2017,PER,Both,35 - 44,2446,2746,2476,3781
2017,PER,Both,45 - 54,1368,1529,1251,1937
2017,PER,Both,55 - 64,777,784,715,1120
2017,PER,Both,65+,981,882,733,1148
2017,PER,Both,All,13875,16471,13222,19540
2017,PER,Females,0 - 14,932,994,909,1417
2017,PER,Females,15 - 24,1296,1788,1347,2082
2017,PER,Females,25 - 34,2342,2979,1989,3050
2017,PER,Females,35 - 44,1478,1726,1259,1949
2017,PER,Females,45 - 54,908,956,809,1264
2017,PER,Females,55 - 64,548,551,439,695
2017,PER,Females,65+,650,610,448,709
2017,PER,Females,All,8154,8916,8054,12015
2017,PER,Males,0 - 14,906,1039,894,1394
