Year,Nationality code,Sex,Age group,Immigrant count
2017,PAK,Males,0 - 14,692
2017,PAK,Males,15 - 24,1352
2017,PAK,Males,25 - 34,1600
2017,PAK,Males,35 - 44,673
2017,PAK,Males,45 - 54,200
2017,PAK,Males,55 - 64,41
2017,PAK,Males,65+,22
2017,PAK,Males,All,4580
2017,PRY,Both,0 - 14,1164
2017,PAK,Both,65+,35
2017,RUS,Both,65+,318
2017,UKR,Females,All,4321
2017,RUS,Females,0 - 14,674
2017,GBR,Males,0 - 14,1127
2017,GBR,Males,15 - 24,645
2017,GBR,Males,25 - 34,1529
2017,GBR,Males,35 - 44,1417
2017,GBR,Males,45 - 54,1918
2017,GBR,Males,55 - 64,2434
2017,GBR,Males,65+,2287
2017,GBR,Females,All,9890
2017,GBR,Males,All,11357
2017,USA,Both,15 - 24,1922
2017,USA,Both,25 - 34,1910
2017,USA,Both,35 - 44,814
2017,USA,Both,45 - 54,612
2017,USA,Both,55 - 64,480
2017,USA,Both,65+,448
2017,USA,Both,All,7471
2017,USA,Both,0 - 14,1285
2017,USA,Females,0 - 14,622
2017,GBR,Females,65+,1469
2017,GBR,Females,45 - 54,1718
2017,UKR,Males,45 - 54,313
2017,UKR,Males,55 - 64,142
2017,UKR,Males,65+,75
2017,UKR,Males,All,3467
2017,GBR,Both,0 - 14,2180
2017,GBR,Both,15 - 24,1541
2017,GBR,Both,25 - 34,2919
2017,GBR,Females,55 - 64,2235
2017,GBR,Both,35 - 44,2546
2017,GBR,Both,55 - 64,4669
2017,GBR,Both,65+,3756
2017,GBR,Both,All,21247
2017,GBR,Females,0 - 14,1053
2017,GBR,Females,15 - 24,896
2017,GBR,Females,25 - 34,1390
2017,GBR,Females,35 - 44,1129
2017,GBR,Both,45 - 54,3636
2017,USA,Females,15 - 24,1256
2017,USA,Females,25 - 34,1107
2017,USA,Females,35 - 44,432
2017,VEN,Females,15 - 24,2949
2017,VEN,Females,25 - 34,4884
2017,VEN,Females,35 - 44,2835
2017,VEN,Females,45 - 54,1908
2017,VEN,Females,55 - 64,1495
2017,VEN,Females,65+,1182
2017,VEN,Females,All,17860
2017,VEN,Females,0 - 14,2607
2017,VEN,Males,0 - 14,2760
2017,VEN,Males,25 - 34,4104
2017,VEN,Males,35 - 44,2346
2017,VEN,Males,45 - 54,1066
2017,VEN,Males,55 - 64,605
2017,VEN,Males,65+,534
2017,VEN,Males,All,13738
2017,MAR,Females,65+,915
2017,VEN,Males,15 - 24,2323
2017,VEN,Both,All,31598
2017,VEN,Both,65+,1716
2017,VEN,Both,55 - 64,2100
2017,USA,Females,45 - 54,292
2017,USA,Females,55 - 64,226
2017,USA,Females,65+,200
2017,USA,Females,All,4135
2017,USA,Males,0 - 14,663
2017,USA,Males,15 - 24,666
2017,USA,Males,25 - 34,803
2017,USA,Males,35 - 44,382
2017,USA,Males,45 - 54,320
2017,USA,Males,55 - 64,254
2017,USA,Males,65+,248
2017,USA,Males,All,3336
2017,VEN,Both,0 - 14,5367
2017,VEN,Both,15 - 24,5272
2017,VEN,Both,25 - 34,8988
2017,VEN,Both,35 - 44,5181
2017,VEN,Both,45 - 54,2974
2017,UKR,Males,35 - 44,637
2017,UKR,Males,25 - 34,901
2017,UKR,Males,15 - 24,662
2017,UKR,Males,0 - 14,737
2017,SEN,Both,65+,27
2017,SEN,Both,All,4299
2017,SEN,Females,0 - 14,222
2017,SEN,Females,15 - 24,245
2017,SEN,Females,25 - 34,360
2017,SEN,Females,35 - 44,179
2017,SEN,Females,45 - 54,35
2017,SEN,Both,55 - 64,52
2017,SEN,Females,55 - 64,26
2017,SEN,Females,All,1082
2017,SEN,Males,0 - 14,284
2017,SEN,Males,15 - 24,903
2017,SEN,Males,25 - 34,1356
2017,SEN,Males,35 - 44,534
2017,SEN,Males,45 - 54,102
2017,SEN,Males,55 - 64,26
2017,SEN,Females,65+,15
2017,SEN,Both,45 - 54,137
2017,SEN,Both,35 - 44,713
2017,SEN,Both,25 - 34,1716
2017,RUS,Females,15 - 24,582
2017,RUS,Females,25 - 34,1152
2017,RUS,Females,35 - 44,812
2017,RUS,Females,45 - 54,484
2017,RUS,Females,55 - 64,358
2017,RUS,Females,65+,229
2017,RUS,Females,All,4291
2017,RUS,Males,0 - 14,791
2017,RUS,Males,15 - 24,319
2017,RUS,Males,25 - 34,467
2017,RUS,Males,35 - 44,472
2017,RUS,Males,45 - 54,384
2017,RUS,Males,55 - 64,191
2017,RUS,Males,65+,89
2017,RUS,Males,All,2713
2017,SEN,Both,0 - 14,506
2017,SEN,Both,15 - 24,1148
2017,SEN,Males,65+,12
2017,RUS,Both,All,7004
2017,SEN,Males,All,3217
2017,UKR,Both,0 - 14,1436
2017,UKR,Both,15 - 24,1471
2017,UKR,Both,25 - 34,2007
2017,UKR,Both,35 - 44,1389
2017,UKR,Both,45 - 54,767
2017,UKR,Both,55 - 64,454
2017,UKR,Both,65+,264
2017,UKR,Females,0 - 14,699
2017,UKR,Females,15 - 24,809
2017,UKR,Females,25 - 34,1106
2017,UKR,Females,35 - 44,752
2017,UKR,Females,45 - 54,454
2017,UKR,Females,55 - 64,312
2017,UKR,Females,65+,189
2017,UKR,Both,All,7788
2017,MAR,Females,55 - 64,1065
2017,MAR,Females,45 - 54,1134
2017,DZA,Both,0 - 14,976
2017,CHN,Both,All,11424
2017,CHN,Females,0 - 14,913
2017,CHN,Females,15 - 24,2222
2017,CHN,Females,25 - 34,1403
2017,CHN,Females,35 - 44,913
2017,CHN,Females,45 - 54,519
2017,CHN,Females,55 - 64,224
2017,CHN,Both,65+,288
2017,CHN,Females,65+,152
2017,CHN,Males,0 - 14,1152
2017,CHN,Males,15 - 24,1477
2017,CHN,Males,25 - 34,1050
2017,CHN,Males,35 - 44,685
2017,CHN,Males,45 - 54,437
2017,CHN,Males,55 - 64,141
2017,CHN,Males,65+,136
2017,CHN,Females,All,6346
2017,CHN,Males,All,5078
2017,CHN,Both,55 - 64,365
2017,CHN,Both,35 - 44,1598
2017,BGR,Females,35 - 44,639
2017,BGR,Females,45 - 54,381
2017,BGR,Females,55 - 64,208
2017,BGR,Females,65+,174
2017,BGR,Females,All,3072
2017,BGR,Males,0 - 14,513
2017,BGR,Males,15 - 24,471
2017,CHN,Both,45 - 54,956
2017,BGR,Males,25 - 34,699
2017,BGR,Males,45 - 54,407
2017,BGR,Males,55 - 64,181
2017,BGR,Males,65+,98
2017,BGR,Males,All,2978
2017,CHN,Both,0 - 14,2065
2017,CHN,Both,15 - 24,3699
2017,CHN,Both,25 - 34,2453
2017,BGR,Males,35 - 44,609
2017,COL,Both,0 - 14,4652
2017,COL,Both,15 - 24,6885
2017,COL,Both,25 - 34,10145
2017,CUB,Both,0 - 14,819
2017,CUB,Both,15 - 24,1194
2017,CUB,Both,25 - 34,2490
2017,CUB,Both,35 - 44,1188
2017,CUB,Both,45 - 54,1163
2017,CUB,Both,55 - 64,622
2017,CUB,Both,65+,530
2017,COL,Males,All,14974
2017,CUB,Both,All,8006
2017,CUB,Females,15 - 24,624
2017,CUB,Females,25 - 34,1186
2017,CUB,Females,35 - 44,606
2017,CUB,Females,45 - 54,636
2017,CUB,Females,55 - 64,420
2017,CUB,Females,65+,335
2017,CUB,Females,All,4223
2017,CUB,Females,0 - 14,416
2017,COL,Males,65+,339
2017,COL,Males,55 - 64,495
2017,COL,Males,45 - 54,1216
2017,COL,Both,35 - 44,5910
2017,COL,Both,45 - 54,3548
2017,COL,Both,55 - 64,1736
2017,COL,Both,65+,1230
2017,COL,Both,All,34106
2017,COL,Females,0 - 14,2270
2017,COL,Females,15 - 24,3511
2017,COL,Females,25 - 34,5416
2017,COL,Females,35 - 44,3471
2017,COL,Females,45 - 54,2332
2017,COL,Females,55 - 64,1241
2017,COL,Females,65+,891
2017,COL,Females,All,19132
2017,COL,Males,0 - 14,2382
2017,COL,Males,15 - 24,3374
2017,COL,Males,25 - 34,4729
2017,COL,Males,35 - 44,2439
2017,BGR,Females,25 - 34,680
2017,BGR,Females,0 - 14,450
2017,BGR,Both,All,6050
2017,BGR,Both,65+,272
2017,DZA,Males,55 - 64,137
2017,DZA,Males,65+,83
2017,DZA,Males,All,2807
2017,ARG,Both,0 - 14,1174
2017,ARG,Both,15 - 24,1417
2017,ARG,Both,25 - 34,2912
2017,ARG,Both,35 - 44,1465
2017,DZA,Males,45 - 54,335
2017,ARG,Both,45 - 54,663
2017,ARG,Both,65+,692
2017,ARG,Both,All,8783
2017,ARG,Females,0 - 14,591
2017,ARG,Females,15 - 24,741
2017,ARG,Females,25 - 34,1563
2017,ARG,Females,35 - 44,724
2017,ARG,Females,45 - 54,357
2017,ARG,Both,55 - 64,460
2017,DZA,Males,35 - 44,461
2017,DZA,Males,25 - 34,760
2017,DZA,Males,15 - 24,525
2017,MAR,Females,35 - 44,2462
2017,DZA,Both,15 - 24,784
2017,DZA,Both,25 - 34,1280
2017,DZA,Both,35 - 44,794
2017,DZA,Both,45 - 54,497
2017,DZA,Both,55 - 64,266
2017,DZA,Both,65+,177
2017,DZA,Both,All,4774
2017,DZA,Females,0 - 14,470
2017,DZA,Females,15 - 24,259
2017,DZA,Females,25 - 34,520
2017,DZA,Females,35 - 44,333
2017,DZA,Females,45 - 54,162
2017,DZA,Females,55 - 64,129
2017,DZA,Females,65+,94
2017,DZA,Females,All,1967
2017,DZA,Males,0 - 14,506
2017,ARG,Females,55 - 64,301
2017,CUB,Males,0 - 14,403
2017,ARG,Females,65+,449
2017,ARG,Males,0 - 14,583
2017,BRA,Females,65+,195
2017,BRA,Females,All,7193
2017,BRA,Males,0 - 14,936
2017,BRA,Males,15 - 24,1158
2017,BRA,Males,25 - 34,1691
2017,BRA,Males,35 - 44,1004
2017,BRA,Males,45 - 54,323
2017,BRA,Females,55 - 64,353
2017,BRA,Males,55 - 64,121
2017,BRA,Males,All,5310
2017,BGR,Both,0 - 14,963
2017,BGR,Both,15 - 24,1011
2017,BGR,Both,25 - 34,1379
2017,BGR,Both,35 - 44,1248
2017,BGR,Both,45 - 54,788
2017,BGR,Both,55 - 64,389
2017,BRA,Males,65+,77
2017,BRA,Females,45 - 54,642
2017,BRA,Females,35 - 44,1458
2017,BRA,Females,25 - 34,2249
2017,ARG,Males,15 - 24,676
2017,ARG,Males,25 - 34,1349
2017,ARG,Males,35 - 44,741
2017,ARG,Males,45 - 54,306
2017,ARG,Males,55 - 64,159
2017,ARG,Males,65+,243
2017,ARG,Males,All,4057
2017,BRA,Both,0 - 14,1911
2017,BRA,Both,15 - 24,2479
2017,BRA,Both,25 - 34,3940
2017,BRA,Both,35 - 44,2462
2017,BRA,Both,45 - 54,965
2017,BRA,Both,55 - 64,474
2017,BRA,Both,65+,272
2017,BRA,Both,All,12503
2017,BRA,Females,0 - 14,975
2017,BRA,Females,15 - 24,1321
2017,ARG,Females,All,4726
2017,CUB,Males,15 - 24,570
2017,BGR,Females,15 - 24,540
2017,CUB,Males,35 - 44,582
2017,HND,Both,25 - 34,6144
2017,HND,Both,35 - 44,2780
2017,HND,Both,45 - 54,1106
2017,HND,Both,55 - 64,392
2017,HND,Both,65+,191
2017,HND,Both,All,18282
2017,HND,Females,0 - 14,1235
2017,HND,Both,15 - 24,5305
2017,HND,Females,15 - 24,3857
2017,HND,Females,35 - 44,2241
2017,HND,Females,45 - 54,918
2017,HND,Females,55 - 64,325
2017,HND,Females,65+,137
2017,HND,Females,All,13448
2017,HND,Males,0 - 14,1129
2017,HND,Males,15 - 24,1448
2017,HND,Females,25 - 34,4735
2017,HND,Both,0 - 14,2364
2017,DEU,Males,All,4548
2017,DEU,Males,65+,671
2017,DEU,Both,55 - 64,1128
2017,DEU,Both,65+,1240
2017,DEU,Both,All,9085
2017,DEU,Females,0 - 14,473
2017,DEU,Females,15 - 24,834
2017,DEU,Females,25 - 34,1043
2017,DEU,Females,35 - 44,574
2017,DEU,Females,45 - 54,557
2017,DEU,Females,55 - 64,487
2017,DEU,Females,65+,569
2017,DEU,Females,All,4537
2017,DEU,Males,0 - 14,522
2017,DEU,Males,15 - 24,494
2017,DEU,Males,25 - 34,891
2017,DEU,Males,35 - 44,614
2017,DEU,Males,45 - 54,715
2017,DEU,Males,55 - 64,641
2017,HND,Males,25 - 34,1409
2017,DEU,Both,45 - 54,1272
2017,HND,Males,35 - 44,539
2017,HND,Males,55 - 64,67
2017,ITA,Males,35 - 44,2832
2017,ITA,Males,45 - 54,1588
2017,ITA,Males,55 - 64,884
2017,ITA,Males,65+,842
2017,ITA,Males,All,15546
2017,MAR,Both,0 - 14,6761
2017,MAR,Both,15 - 24,9491
2017,ITA,Males,25 - 34,5290
2017,MAR,Both,25 - 34,12365
2017,MAR,Both,45 - 54,2272
2017,MAR,Both,55 - 64,1690
2017,MAR,Both,65+,1462
2017,MAR,Both,All,39841
2017,MAR,Females,0 - 14,3109
2017,MAR,Females,15 - 24,3729
2017,CUB,Males,25 - 34,1304
2017,MAR,Both,35 - 44,5800
2017,ITA,Males,15 - 24,2524
2017,ITA,Males,0 - 14,1586
2017,ITA,Females,All,13247
2017,HND,Males,65+,54
2017,HND,Males,All,4834
2017,ITA,Both,0 - 14,3095
2017,ITA,Both,15 - 24,5012
2017,ITA,Both,25 - 34,9719
2017,ITA,Both,35 - 44,4793
2017,ITA,Both,45 - 54,2817
2017,ITA,Both,55 - 64,1753
2017,ITA,Both,65+,1604
2017,ITA,Both,All,28793
2017,ITA,Females,0 - 14,1509
2017,ITA,Females,15 - 24,2488
2017,ITA,Females,25 - 34,4429
2017,ITA,Females,35 - 44,1961
2017,ITA,Females,45 - 54,1229
2017,ITA,Females,55 - 64,869
2017,ITA,Females,65+,762
2017,HND,Males,45 - 54,188
2017,DEU,Both,35 - 44,1188
2017,MAR,Females,25 - 34,4650
2017,DOM,Males,0 - 14,831
2017,DEU,Both,25 - 34,1934
2017,DOM,Males,15 - 24,1214
2017,DOM,Males,25 - 34,1114
2017,DOM,Males,35 - 44,689
2017,DOM,Males,45 - 54,271
2017,DOM,Males,55 - 64,89
2017,DOM,Males,65+,49
2017,DOM,Females,All,5027
2017,DOM,Males,All,4257
2017,ECU,Both,15 - 24,2605
2017,ECU,Both,35 - 44,1165
2017,ECU,Both,45 - 54,579
2017,ECU,Both,55 - 64,325
2017,ECU,Both,65+,320
2017,ECU,Both,All,8844
2017,ECU,Females,0 - 14,473
2017,ECU,Both,0 - 14,965
2017,ECU,Females,15 - 24,1244
2017,DOM,Females,65+,121
2017,DOM,Females,45 - 54,373
2017,CUB,Males,45 - 54,527
2017,CUB,Males,55 - 64,202
2017,CUB,Males,65+,195
2017,CUB,Males,All,3783
2017,DOM,Both,0 - 14,1618
2017,DOM,Both,15 - 24,2641
2017,DOM,Both,25 - 34,2502
2017,DOM,Females,55 - 64,183
2017,DOM,Both,35 - 44,1437
2017,DOM,Both,55 - 64,272
2017,DOM,Both,65+,170
2017,DOM,Both,All,9284
2017,DOM,Females,0 - 14,787
2017,DOM,Females,15 - 24,1427
2017,DOM,Females,25 - 34,1388
2017,DOM,Females,35 - 44,748
2017,DOM,Both,45 - 54,644
2017,ECU,Females,25 - 34,1470
2017,ECU,Both,25 - 34,2885
2017,ECU,Females,45 - 54,270
2017,FRA,Females,15 - 24,1239
2017,FRA,Females,25 - 34,1366
2017,FRA,Females,35 - 44,709
2017,FRA,Females,45 - 54,491
2017,FRA,Females,55 - 64,463
2017,FRA,Females,65+,516
2017,ECU,Females,35 - 44,587
2017,FRA,Males,0 - 14,805
2017,FRA,Males,15 - 24,871
2017,FRA,Males,25 - 34,1476
2017,FRA,Males,35 - 44,900
2017,FRA,Males,45 - 54,666
2017,FRA,Males,55 - 64,599
2017,FRA,Males,65+,547
2017,FRA,Males,All,5864
2017,DEU,Both,0 - 14,995
2017,DEU,Both,15 - 24,1328
2017,FRA,Females,0 - 14,787
2017,FRA,Both,All,11435
2017,FRA,Females,All,5571
2017,FRA,Both,55 - 64,1062
2017,FRA,Both,65+,1063
2017,ECU,Females,65+,207
2017,ECU,Females,All,4436
2017,ECU,Males,0 - 14,492
2017,ECU,Males,15 - 24,1361
2017,ECU,Males,25 - 34,1415
2017,ECU,Males,35 - 44,578
2017,ECU,Males,45 - 54,309
2017,ECU,Females,55 - 64,185
2017,ECU,Males,65+,113
2017,ECU,Males,All,4408
2017,FRA,Both,0 - 14,1592
2017,FRA,Both,15 - 24,2110
2017,FRA,Both,25 - 34,2842
2017,FRA,Both,35 - 44,1609
2017,FRA,Both,45 - 54,1157
2017,ECU,Males,55 - 64,140
2018,PER,Males,45 - 54,742
2018,PER,Males,55 - 64,297
2018,PER,Males,65+,356
2018,PER,Males,All,8218
2018,PRT,Both,0 - 14,1028
2018,PRT,Both,15 - 24,1580
2018,PRT,Both,25 - 34,2431
2018,PRT,Both,35 - 44,1777
2018,PRT,Females,0 - 14,496
2018,PRT,Both,55 - 64,597
2018,PRT,Both,65+,378
2018,PRT,Both,All,8901
2018,PRT,Females,15 - 24,781
2018,PRT,Females,25 - 34,1054
2018,PRT,Females,35 - 44,653
2018,PRT,Females,45 - 54,432
2018,PRT,Both,45 - 54,1110
2018,PER,Males,35 - 44,1542
2018,RUS,Both,55 - 64,625
2018,PER,Males,15 - 24,1508
2018,PER,Both,0 - 14,2727
2018,PER,Both,15 - 24,3237
2018,PER,Both,25 - 34,5551
2018,PER,Both,35 - 44,3685
2018,PER,Both,45 - 54,2150
2018,PER,Both,55 - 64,1019
2018,PER,Both,65+,970
2018,PER,Both,All,19339
2018,PER,Females,0 - 14,1384
2018,PER,Females,15 - 24,1729
2018,PER,Females,25 - 34,3121
2018,PER,Females,35 - 44,2143
2018,PER,Females,45 - 54,1408
2018,PER,Females,55 - 64,722
2018,PER,Females,65+,614
2018,PER,Females,All,11121
2018,PER,Males,0 - 14,1343
2018,PER,Males,25 - 34,2430
2018,PRT,Females,55 - 64,264
2018,RUS,Both,45 - 54,965
2018,PRT,Females,All,3889
2018,ROU,Females,55 - 64,915
2018,ROU,Females,65+,591
2018,ROU,Females,All,13617
2018,ROU,Males,0 - 14,2140
2018,ROU,Males,15 - 24,3496
2018,ROU,Males,25 - 34,4056
2018,ROU,Males,35 - 44,3040
2018,ROU,Females,45 - 54,1524
2018,ROU,Males,45 - 54,1830
2018,ROU,Males,65+,246
2018,ROU,Males,All,15485
2018,RUS,Both,0 - 14,1789
2018,RUS,Both,15 - 24,919
2018,RUS,Both,25 - 34,1765
2018,RUS,Both,35 - 44,1635
2018,PRY,Males,All,3611
2018,ROU,Males,55 - 64,677
2018,ROU,Females,35 - 44,2310
2018,ROU,Females,25 - 34,3148
2018,ROU,Females,15 - 24,3075
2018,PRT,Males,0 - 14,532
2018,PRT,Males,15 - 24,799
2018,PRT,Males,25 - 34,1377
2018,PRT,Males,35 - 44,1124
2018,PRT,Males,45 - 54,678
2018,PRT,Males,55 - 64,333
2018,PRT,Males,65+,169
2018,PRT,Males,All,5012
2018,ROU,Both,0 - 14,4194
2018,ROU,Both,15 - 24,6571
2018,ROU,Both,25 - 34,7204
2018,ROU,Both,35 - 44,5350
2018,ROU,Both,45 - 54,3354
2018,ROU,Both,55 - 64,1592
2018,ROU,Both,65+,837
2018,ROU,Both,All,29102
2018,ROU,Females,0 - 14,2054
2018,PRT,Females,65+,209
2018,PRY,Males,65+,51
2018,PAK,Both,65+,40
2018,PRY,Males,45 - 54,173
2018,NIC,Females,25 - 34,2702
2018,NIC,Females,35 - 44,1447
2018,NIC,Females,45 - 54,488
2018,NIC,Females,55 - 64,138
2018,NIC,Females,65+,43
2018,NIC,Females,All,7558
2018,NIC,Males,0 - 14,650
2018,NIC,Females,15 - 24,2097
2018,NIC,Males,15 - 24,1168
2018,NIC,Males,35 - 44,522
2018,NIC,Males,45 - 54,108
2018,NIC,Males,55 - 64,28
2018,NIC,Males,65+,10
2018,NIC,Males,All,3836
2018,PAK,Both,0 - 14,1551
2018,PAK,Both,15 - 24,2283
2018,NIC,Males,25 - 34,1350
2018,PAK,Both,25 - 34,2926
2018,NIC,Females,0 - 14,643
2018,NIC,Both,65+,53
2018,MAR,Females,65+,1144
2018,MAR,Females,All,24655
2018,MAR,Males,0 - 14,5096
2018,MAR,Males,15 - 24,10114
2018,MAR,Males,25 - 34,12587
2018,MAR,Males,35 - 44,5294
2018,MAR,Males,45 - 54,1674
2018,NIC,Both,All,11394
2018,MAR,Males,55 - 64,821
2018,MAR,Males,All,36280
2018,NIC,Both,0 - 14,1293
2018,NIC,Both,15 - 24,3265
2018,NIC,Both,25 - 34,4052
2018,NIC,Both,35 - 44,1969
2018,NIC,Both,45 - 54,596
2018,NIC,Both,55 - 64,166
2018,MAR,Males,65+,694
2018,PAK,Both,35 - 44,1392
2018,PAK,Both,45 - 54,434
2018,PAK,Both,55 - 64,102
2018,PRY,Both,45 - 54,712
2018,PRY,Both,55 - 64,366
2018,PRY,Both,65+,168
2018,PRY,Both,All,9303
2018,PRY,Females,0 - 14,567
2018,PRY,Females,15 - 24,1767
2018,PRY,Females,25 - 34,1647
2018,PRY,Both,35 - 44,1214
2018,PRY,Females,35 - 44,762
2018,PRY,Females,55 - 64,293
2018,PRY,Females,65+,117
2018,PRY,Females,All,5692
2018,PRY,Males,0 - 14,517
2018,PRY,Males,15 - 24,1235
2018,PRY,Males,25 - 34,1110
2018,PRY,Males,35 - 44,452
2018,PRY,Females,45 - 54,539
2018,PRY,Both,25 - 34,2757
2018,PRY,Both,15 - 24,3002
2018,PRY,Both,0 - 14,1084
2018,PAK,Both,All,8728
2018,PAK,Females,0 - 14,691
2018,PAK,Females,15 - 24,489
2018,PAK,Females,25 - 34,798
2018,PAK,Females,35 - 44,474
2018,PAK,Females,45 - 54,155
2018,PAK,Females,55 - 64,33
2018,PAK,Females,65+,24
2018,PAK,Females,All,2664
2018,PAK,Males,0 - 14,860
2018,PAK,Males,15 - 24,1794
2018,PAK,Males,25 - 34,2128
2018,PAK,Males,35 - 44,918
2018,PAK,Males,45 - 54,279
2018,PAK,Males,55 - 64,69
2018,PAK,Males,65+,16
2018,PAK,Males,All,6064
2018,PRY,Males,55 - 64,73
2018,VEN,Males,All,20538
2018,MAR,Females,55 - 64,1344
2018,RUS,Both,All,8058
2018,GBR,Females,65+,1863
2018,GBR,Females,All,11363
2018,GBR,Males,0 - 14,1150
2018,GBR,Males,15 - 24,673
2018,GBR,Males,25 - 34,1598
2018,GBR,Males,35 - 44,1379
2018,GBR,Males,45 - 54,2039
2018,GBR,Females,55 - 64,2765
2018,GBR,Males,55 - 64,3034
2018,GBR,Males,All,12599
2018,USA,Both,0 - 14,1443
2018,USA,Both,15 - 24,2130
2018,USA,Both,25 - 34,1987
2018,USA,Both,35 - 44,907
2018,USA,Both,45 - 54,681
2018,USA,Both,55 - 64,547
2018,GBR,Males,65+,2726
2018,USA,Both,65+,504
2018,GBR,Females,45 - 54,1965
2018,GBR,Females,25 - 34,1410
2018,UKR,Males,25 - 34,897
2018,UKR,Males,35 - 44,685
2018,UKR,Males,45 - 54,360
2018,UKR,Males,55 - 64,156
2018,UKR,Males,65+,101
2018,UKR,Males,All,3688
2018,GBR,Both,0 - 14,2251
2018,GBR,Females,35 - 44,1244
2018,GBR,Both,15 - 24,1688
2018,GBR,Both,35 - 44,2623
2018,GBR,Both,45 - 54,4004
2018,GBR,Both,55 - 64,5799
2018,GBR,Both,65+,4589
2018,GBR,Both,All,23962
2018,GBR,Females,0 - 14,1101
2018,GBR,Females,15 - 24,1015
2018,GBR,Both,25 - 34,3008
2018,USA,Both,All,8199
2018,USA,Females,0 - 14,721
2018,USA,Females,15 - 24,1364
2018,VEN,Both,All,47147
2018,VEN,Females,0 - 14,3785
2018,VEN,Females,15 - 24,4239
2018,VEN,Females,25 - 34,6701
2018,VEN,Females,35 - 44,4227
2018,VEN,Females,45 - 54,3042
2018,VEN,Females,55 - 64,2577
2018,VEN,Both,65+,3011
2018,VEN,Females,65+,2038
2018,VEN,Males,0 - 14,3927
2018,VEN,Males,15 - 24,3491
2018,VEN,Males,25 - 34,5607
2018,VEN,Males,35 - 44,3561
2018,VEN,Males,45 - 54,1852
2018,VEN,Males,55 - 64,1127
2018,VEN,Males,65+,973
2018,VEN,Females,All,26609
2018,VEN,Both,55 - 64,3704
2018,VEN,Both,45 - 54,4894
2018,VEN,Both,35 - 44,7788
2018,USA,Females,25 - 34,1148
2018,USA,Females,35 - 44,470
2018,USA,Females,45 - 54,335
2018,USA,Females,55 - 64,277
2018,USA,Females,65+,211
2018,USA,Females,All,4526
2018,USA,Males,0 - 14,722
2018,USA,Males,15 - 24,766
2018,USA,Males,25 - 34,839
2018,USA,Males,35 - 44,437
2018,USA,Males,45 - 54,346
2018,USA,Males,55 - 64,270
2018,USA,Males,65+,293
2018,USA,Males,All,3673
2018,VEN,Both,0 - 14,7712
2018,VEN,Both,15 - 24,7730
2018,VEN,Both,25 - 34,12308
2018,UKR,Males,15 - 24,644
2018,UKR,Males,0 - 14,845
2018,UKR,Females,All,4468
2018,UKR,Females,65+,248
2018,SEN,Both,55 - 64,78
2018,SEN,Both,65+,35
2018,SEN,Both,All,6677
2018,SEN,Females,0 - 14,215
2018,SEN,Females,15 - 24,259
2018,SEN,Females,25 - 34,412
2018,SEN,Females,35 - 44,243
2018,SEN,Both,45 - 54,192
2018,SEN,Females,45 - 54,51
2018,SEN,Females,65+,20
2018,SEN,Females,All,1234
2018,SEN,Males,0 - 14,354
2018,SEN,Males,15 - 24,1628
2018,SEN,Males,25 - 34,2374
2018,SEN,Males,35 - 44,887
2018,SEN,Males,45 - 54,141
2018,SEN,Females,55 - 64,34
2018,SEN,Both,35 - 44,1130
2018,SEN,Both,25 - 34,2786
2018,SEN,Both,15 - 24,1887
2018,RUS,Females,0 - 14,857
2018,RUS,Females,15 - 24,571
2018,RUS,Females,25 - 34,1257
2018,RUS,Females,35 - 44,985
2018,RUS,Females,45 - 54,473
2018,RUS,Females,55 - 64,385
2018,RUS,Females,65+,251
2018,RUS,Females,All,4779
2018,RUS,Males,0 - 14,932
2018,RUS,Males,15 - 24,348
2018,RUS,Males,25 - 34,508
2018,RUS,Males,35 - 44,650
2018,RUS,Males,45 - 54,492
2018,RUS,Males,55 - 64,240
2018,RUS,Males,65+,109
2018,RUS,Males,All,3279
2018,SEN,Both,0 - 14,569
2018,SEN,Males,55 - 64,44
2018,RUS,Both,65+,360
2018,SEN,Males,65+,15
2018,UKR,Both,0 - 14,1551
2018,UKR,Both,15 - 24,1411
2018,UKR,Both,25 - 34,1994
2018,UKR,Both,35 - 44,1515
2018,UKR,Both,45 - 54,843
2018,UKR,Both,55 - 64,493
2018,UKR,Both,All,8156
2018,UKR,Females,0 - 14,706
2018,UKR,Females,15 - 24,767
2018,UKR,Females,25 - 34,1097
2018,UKR,Females,35 - 44,830
2018,UKR,Females,45 - 54,483
2018,UKR,Females,55 - 64,337
2018,UKR,Both,65+,349
2018,SEN,Males,All,5443
2018,MAR,Females,45 - 54,1662
2018,CUB,Males,15 - 24,756
2018,MAR,Females,25 - 34,7401
2018,CHN,Both,55 - 64,473
2018,CHN,Both,65+,319
2018,CHN,Both,All,11945
2018,CHN,Females,0 - 14,877
2018,CHN,Females,15 - 24,2353
2018,CHN,Females,25 - 34,1470
2018,CHN,Females,35 - 44,992
2018,CHN,Both,45 - 54,1053
2018,CHN,Females,45 - 54,572
2018,CHN,Females,65+,172
2018,CHN,Females,All,6723
2018,CHN,Males,0 - 14,970
2018,CHN,Males,15 - 24,1575
2018,CHN,Males,25 - 34,1076
2018,CHN,Males,35 - 44,787
2018,CHN,Males,45 - 54,481
2018,CHN,Females,55 - 64,287
2018,CHN,Males,55 - 64,186
2018,CHN,Both,35 - 44,1779
2018,CHN,Both,15 - 24,3928
2018,BGR,Females,15 - 24,451
